,Model,Task,Dice,Accuracy,F1,Precision,Recall,Specificity
6400,cirrus_svdna_no_Histmatching,Background,0.8440649509429932,0.9993925094604492,0.9996960163116455,0.9996029734611511,0.9997890591621399,0.5602536797523499
6401,cirrus_svdna_no_Histmatching,IRF,0.000474393367767334,0.9993877410888672,0.6472527384757996,0.6739130616188049,0.6226215362548828,0.9997279644012451
6402,cirrus_svdna_no_Histmatching,SRD,1.0,1.0,0.0,0.0,0.0,1.0
6403,cirrus_svdna_no_Histmatching,PED,1.0,1.0,0.0,0.0,0.0,1.0
6404,cirrus_svdna_no_Histmatching,Background,0.8439677953720093,0.9991340637207031,0.9995666742324829,0.9992948770523071,0.999838650226593,0.3436945080757141
6405,cirrus_svdna_no_Histmatching,IRF,0.0002505779266357422,0.9991292953491211,0.49136489629745483,0.6591928005218506,0.39165186882019043,0.9997823238372803
6406,cirrus_svdna_no_Histmatching,SRD,1.0,1.0,0.0,0.0,0.0,1.0
6407,cirrus_svdna_no_Histmatching,PED,1.0,1.0,0.0,0.0,0.0,1.0
6408,cirrus_svdna_no_Histmatching,Background,0.8432711362838745,0.9985647201538086,0.9992804527282715,0.998736560344696,0.9998249411582947,0.6063132882118225
6409,cirrus_svdna_no_Histmatching,IRF,0.0002949237823486328,0.9987077713012695,0.7711535096168518,0.8907530307769775,0.6798689961433411,0.9997321367263794
6410,cirrus_svdna_no_Histmatching,SRD,1.0,1.0,0.0,0.0,0.0,1.0
6411,cirrus_svdna_no_Histmatching,PED,1.0,1.0,0.0,0.0,0.0,1.0
6412,cirrus_svdna_no_Histmatching,Background,0.842560887336731,0.9977512359619141,0.9988703727722168,0.9983280301094055,0.9994133114814758,0.6778597831726074
6413,cirrus_svdna_no_Histmatching,IRF,0.0004063844680786133,0.997960090637207,0.7954871654510498,0.8255606293678284,0.76752769947052,0.9991573691368103
6414,cirrus_svdna_no_Histmatching,SRD,1.0,1.0,0.0,0.0,0.0,1.0
6415,cirrus_svdna_no_Histmatching,PED,1.0,1.0,0.0,0.0,0.0,1.0
6416,cirrus_svdna_no_Histmatching,Background,0.8421029448509216,0.9970407485961914,0.9985122084617615,0.9976860880851746,0.9993396997451782,0.6344232559204102
6417,cirrus_svdna_no_Histmatching,IRF,0.0006148815155029297,0.9971561431884766,0.7572056651115417,0.8192389011383057,0.7039055228233337,0.9990153312683105
6418,cirrus_svdna_no_Histmatching,SRD,1.0,1.0,0.0,0.0,0.0,1.0
6419,cirrus_svdna_no_Histmatching,PED,1.0,1.0,0.0,0.0,0.0,1.0
6420,cirrus_svdna_no_Histmatching,Background,0.8410627841949463,0.9949474334716797,0.9974561333656311,0.9955250024795532,0.9993947744369507,0.4957883358001709
6421,cirrus_svdna_no_Histmatching,IRF,0.000644683837890625,0.9952669143676758,0.6746214032173157,0.8585016131401062,0.5556155443191528,0.9991840720176697
6422,cirrus_svdna_no_Histmatching,SRD,1.0,1.0,0.0,0.0,0.0,1.0
6423,cirrus_svdna_no_Histmatching,PED,1.0,1.0,0.0,0.0,0.0,1.0
6424,cirrus_svdna_no_Histmatching,Background,0.8385784029960632,0.9946413040161133,0.9972831010818481,0.9958611130714417,0.9987090826034546,0.7317897081375122
6425,cirrus_svdna_no_Histmatching,IRF,0.0005729198455810547,0.9950037002563477,0.8277947902679443,0.8718410134315491,0.7879849672317505,0.9982074499130249
