,Model,Task,Accuracy,F1,Precision,Recall,Specificity
968,Topcon-Cirrus,Background,0.9889352321624756,0.9943318963050842,0.9917169809341431,0.9969606399536133,0.6943305730819702
969,Topcon-Cirrus,IRF,0.9998271465301514,0.3943191170692444,0.3939899802207947,0.39464882016181946,0.9999134540557861
970,Topcon-Cirrus,SRD,0.9966213703155518,0.6438642144203186,0.9053643345832825,0.4995710253715515,0.9996787905693054
971,Topcon-Cirrus,PED,0.9923131465911865,0.800302267074585,0.8449274897575378,0.7601543664932251,0.9971145987510681
972,Topcon-Cirrus,Background,0.9879088401794434,0.9937989711761475,0.990672767162323,0.9969450235366821,0.6758531332015991
973,Topcon-Cirrus,IRF,0.9988155364990234,0.7818948030471802,0.823317289352417,0.7444407343864441,0.9995430707931519
974,Topcon-Cirrus,SRD,0.9981508255004883,0.49610185623168945,0.9431818127632141,0.3365655839443207,0.9999450445175171
975,Topcon-Cirrus,PED,0.9910295009613037,0.7838699221611023,0.8598071932792664,0.720257580280304,0.997286319732666
976,Topcon-Cirrus,Background,0.9822955131530762,0.9908836483955383,0.9858336448669434,0.9959856271743774,0.5927013158798218
977,Topcon-Cirrus,IRF,0.997077465057373,0.7046976685523987,0.7988857626914978,0.6303766965866089,0.9991172552108765
978,Topcon-Cirrus,SRD,0.9998855590820312,0.0,0.0,0.0,1.0
979,Topcon-Cirrus,PED,0.9854683876037598,0.7000817060470581,0.8416270613670349,0.5992923378944397,0.9967156052589417
980,Topcon-Cirrus,Background,0.9914724826812744,0.9956510663032532,0.9947128891944885,0.9965910315513611,0.7470064163208008
981,Topcon-Cirrus,IRF,0.9988055229187012,0.45341479778289795,0.8579686284065247,0.30812573432922363,0.9999178647994995
982,Topcon-Cirrus,SRD,1.0,0.0,0.0,0.0,1.0
983,Topcon-Cirrus,PED,0.9926919937133789,0.8050647974014282,0.81180739402771,0.7984333038330078,0.9964342713356018
984,Topcon-Cirrus,Background,0.992403507232666,0.9961431622505188,0.9956659078598022,0.9966208934783936,0.7272492051124573
985,Topcon-Cirrus,IRF,0.9999802112579346,0.0,0.0,0.0,0.9999802112579346
986,Topcon-Cirrus,SRD,1.0,0.0,0.0,0.0,1.0
987,Topcon-Cirrus,PED,0.9924719333648682,0.7559043169021606,0.7676606178283691,0.7445026636123657,0.9964160323143005
988,Topcon-Cirrus,Background,0.9943668842315674,0.9971581697463989,0.9969468116760254,0.9973697066307068,0.6671822667121887
989,Topcon-Cirrus,IRF,1.0,0.0,0.0,0.0,1.0
990,Topcon-Cirrus,SRD,0.9999802112579346,0.0,0.0,0.0,0.9999802112579346
991,Topcon-Cirrus,PED,0.9943852424621582,0.6898949146270752,0.6930525302886963,0.6867659687995911,0.9972084760665894
992,Topcon-Cirrus,Background,0.9927468299865723,0.9963496327400208,0.9945212602615356,0.9981848001480103,0.34565427899360657
993,Topcon-Cirrus,IRF,1.0,0.0,0.0,0.0,1.0
994,Topcon-Cirrus,SRD,0.9999935626983643,0.0,0.0,0.0,0.9999935626983643
995,Topcon-Cirrus,PED,0.9927139282226562,0.4488529860973358,0.6072021126747131,0.356010764837265,0.9980645775794983
996,Topcon-Cirrus,Background,0.9955604076385498,0.9977722764015198,0.9974292516708374,0.998115599155426,0.34093695878982544
