,Model,Task,Dice,Accuracy,F1,Precision,Recall,Specificity
64,spectralis_topcon_no-svdna,Background,0.8441857695579529,0.9997320175170898,0.9998660087585449,1.0,0.9997320175170898,0.0
65,spectralis_topcon_no-svdna,IRF,1.0,0.9997100830078125,0.0,0.0,0.0,0.9997100830078125
66,spectralis_topcon_no-svdna,SRD,1.0,1.0,0.0,0.0,0.0,1.0
67,spectralis_topcon_no-svdna,PED,1.0,1.0,0.0,0.0,0.0,1.0
68,spectralis_topcon_no-svdna,Background,0.8442550301551819,1.0,1.0,1.0,1.0,0.0
69,spectralis_topcon_no-svdna,IRF,1.0,1.0,0.0,0.0,0.0,1.0
70,spectralis_topcon_no-svdna,SRD,1.0,1.0,0.0,0.0,0.0,1.0
71,spectralis_topcon_no-svdna,PED,1.0,1.0,0.0,0.0,0.0,1.0
72,spectralis_topcon_no-svdna,Background,0.8443024158477783,1.0,1.0,1.0,1.0,0.0
73,spectralis_topcon_no-svdna,IRF,1.0,1.0,0.0,0.0,0.0,1.0
74,spectralis_topcon_no-svdna,SRD,1.0,1.0,0.0,0.0,0.0,1.0
75,spectralis_topcon_no-svdna,PED,1.0,1.0,0.0,0.0,0.0,1.0
76,spectralis_topcon_no-svdna,Background,0.8443014621734619,1.0,1.0,1.0,1.0,0.0
77,spectralis_topcon_no-svdna,IRF,1.0,1.0,0.0,0.0,0.0,1.0
78,spectralis_topcon_no-svdna,SRD,1.0,1.0,0.0,0.0,0.0,1.0
79,spectralis_topcon_no-svdna,PED,1.0,1.0,0.0,0.0,0.0,1.0
80,spectralis_topcon_no-svdna,Background,0.8441640138626099,0.9996500015258789,0.9998249411582947,0.9997710585594177,0.9998788237571716,0.22580644488334656
81,spectralis_topcon_no-svdna,IRF,0.0001862049102783203,0.9996795654296875,0.27272728085517883,0.41447368264198303,0.20322580635547638,0.9999151229858398
82,spectralis_topcon_no-svdna,SRD,1.0,1.0,0.0,0.0,0.0,1.0
83,spectralis_topcon_no-svdna,PED,1.0,1.0,0.0,0.0,0.0,1.0
84,spectralis_topcon_no-svdna,Background,0.8440028429031372,0.9994058609008789,0.9997027516365051,0.9995515942573547,0.9998539686203003,0.40656566619873047
85,spectralis_topcon_no-svdna,IRF,0.00023704767227172852,0.9993257522583008,0.4275303781032562,0.5959367752075195,0.3333333432674408,0.9998291730880737
86,spectralis_topcon_no-svdna,SRD,1.0,1.0,0.0,0.0,0.0,1.0
87,spectralis_topcon_no-svdna,PED,1.0,1.0,0.0,0.0,0.0,1.0
88,spectralis_topcon_no-svdna,Background,0.8430386781692505,0.9982013702392578,0.9990983605384827,0.9985445737838745,0.9996527433395386,0.5379247665405273
89,spectralis_topcon_no-svdna,IRF,0.0003447532653808594,0.9980859756469727,0.6268823146820068,0.809409499168396,0.5115291476249695,0.9996201992034912
90,spectralis_topcon_no-svdna,SRD,1.0,1.0,0.0,0.0,0.0,1.0
91,spectralis_topcon_no-svdna,PED,1.0,1.0,0.0,0.0,0.0,1.0
92,spectralis_topcon_no-svdna,Background,0.8418940305709839,0.9975357055664062,0.9987602829933167,0.9990344643592834,0.9984862804412842,0.8349195718765259
93,spectralis_topcon_no-svdna,IRF,0.00023114681243896484,0.9973411560058594,0.7806106209754944,0.7499244213104248,0.8139153122901917,0.9984133839607239
94,spectralis_topcon_no-svdna,SRD,1.0,1.0,0.0,0.0,0.0,1.0
95,spectralis_topcon_no-svdna,PED,1.0,1.0,0.0,0.0,0.0,1.0
96,spectralis_topcon_no-svdna,Background,0.8412759304046631,0.995753288269043,0.9978604316711426,0.9991350173950195,0.9965891242027283,0.8640761971473694
97,spectralis_topcon_no-svdna,IRF,0.00037598609924316406,0.9958152770996094,0.7252348065376282,0.6189610958099365,0.8755669593811035,0.996578574180603
98,spectralis_topcon_no-svdna,SRD,1.0,1.0,0.0,0.0,0.0,1.0
99,spectralis_topcon_no-svdna,PED,1.0,1.0,0.0,0.0,0.0,1.0
100,spectralis_topcon_no-svdna,Background,0.8399391770362854,0.9960193634033203,0.9979885220527649,0.9989349246025085,0.9970439076423645,0.8900836110115051
101,spectralis_topcon_no-svdna,IRF,0.00031173229217529297,0.9959840774536133,0.8094828724861145,0.7418525815010071,0.8906810283660889,0.9970024824142456
102,spectralis_topcon_no-svdna,SRD,1.0,1.0,0.0,0.0,0.0,1.0
103,spectralis_topcon_no-svdna,PED,1.0,1.0,0.0,0.0,0.0,1.0
104,spectralis_topcon_no-svdna,Background,0.83841872215271,0.9940404891967773,0.9969761371612549,0.9989420771598816,0.995017945766449,0.9177224636077881
105,spectralis_topcon_no-svdna,IRF,0.0003879070281982422,0.9940347671508789,0.7959550023078918,0.70135098695755,0.9200603365898132,0.9949821829795837
