,Model,Task,Accuracy,F1,Precision,Recall,Specificity
0,source_spectralis,Background,0.9999806880950928,0.9999903440475464,1.0,0.9999806880950928,0.0
1,source_spectralis,IRF,0.9999604225158691,0.0,0.0,0.0,0.9999604225158691
2,source_spectralis,SRD,1.0,0.0,0.0,0.0,1.0
3,source_spectralis,PED,0.9999868869781494,0.0,0.0,0.0,0.9999868869781494
4,source_spectralis,Background,0.9999659061431885,0.9999829530715942,1.0,0.9999659061431885,0.0
5,source_spectralis,IRF,0.9999434947967529,0.0,0.0,0.0,0.9999434947967529
6,source_spectralis,SRD,1.0,0.0,0.0,0.0,1.0
7,source_spectralis,PED,1.0,0.0,0.0,0.0,1.0
8,source_spectralis,Background,0.9998223781585693,0.9999111890792847,0.9999802112579346,0.9998421669006348,0.7118055820465088
9,source_spectralis,IRF,0.9998664855957031,0.4584139287471771,0.31769436597824097,0.8229166865348816,0.9998786449432373
10,source_spectralis,SRD,1.0,0.0,0.0,0.0,1.0
11,source_spectralis,PED,0.9999825954437256,0.0,0.0,0.0,0.9999825954437256
12,source_spectralis,Background,0.9989278316497803,0.9994634389877319,0.9992603659629822,0.9996665716171265,0.3481917679309845
13,source_spectralis,IRF,0.9988667964935303,0.4254804849624634,0.5004264712333679,0.3700588643550873,0.9995806217193604
14,source_spectralis,SRD,1.0,0.0,0.0,0.0,1.0
15,source_spectralis,PED,1.0,0.0,0.0,0.0,1.0
16,source_spectralis,Background,0.9980123043060303,0.9990038871765137,0.9988345503807068,0.9991732835769653,0.5221394896507263
17,source_spectralis,IRF,0.9979164600372314,0.5662381649017334,0.5739008188247681,0.5587774515151978,0.9989878535270691
18,source_spectralis,SRD,0.999983549118042,0.0,0.0,0.0,0.999983549118042
19,source_spectralis,PED,1.0,0.0,0.0,0.0,1.0
20,source_spectralis,Background,0.9971349239349365,0.9985635280609131,0.9979876279830933,0.9991400241851807,0.39713671803474426
21,source_spectralis,IRF,0.9970860481262207,0.4842602610588074,0.58984375,0.4107373058795929,0.9990455508232117
22,source_spectralis,SRD,0.9999887943267822,0.0,0.0,0.0,0.9999887943267822
23,source_spectralis,PED,1.0,0.0,0.0,0.0,1.0
24,source_spectralis,Background,0.9937431812286377,0.996856689453125,0.9945658445358276,0.9991582036018372,0.22836489975452423
25,source_spectralis,IRF,0.994147539138794,0.36239901185035706,0.7722794413566589,0.23674744367599487,0.9995061159133911
26,source_spectralis,SRD,0.9999496936798096,0.0,0.0,0.0,0.9999496936798096
27,source_spectralis,PED,0.999767541885376,0.0,0.0,0.0,0.999767541885376
28,source_spectralis,Background,0.9892795085906982,0.9945766925811768,0.9896668195724487,0.9995355010032654,0.3792322874069214
29,source_spectralis,IRF,0.988793134689331,0.4991849362850189,0.9558121562004089,0.33780354261398315,0.9997374415397644
30,source_spectralis,SRD,0.9998464584350586,0.0,0.0,0.0,0.9998464584350586
31,source_spectralis,PED,0.9999969005584717,0.0,0.0,0.0,0.9999969005584717
32,source_spectralis,Background,0.9935994148254395,0.9967688918113708,0.9938544631004333,0.9997003674507141,0.509595513343811
33,source_spectralis,IRF,0.9930334091186523,0.620903491973877,0.9623180031776428,0.45830461382865906,0.9997738003730774
34,source_spectralis,SRD,0.9998652935028076,0.0,0.0,0.0,0.9998652935028076
35,source_spectralis,PED,0.9999997615814209,0.0,0.0,0.0,0.9999997615814209
36,source_spectralis,Background,0.9996218681335449,0.9998108744621277,0.999629020690918,0.999992847442627,0.0
37,source_spectralis,IRF,0.9996078014373779,0.0,0.0,0.0,0.99997878074646
38,source_spectralis,SRD,1.0,0.0,0.0,0.0,1.0
39,source_spectralis,PED,1.0,0.0,0.0,0.0,1.0
40,source_spectralis,Background,0.9999396800994873,0.9999698400497437,1.0,0.9999396800994873,0.0
41,source_spectralis,IRF,0.9998972415924072,0.0,0.0,0.0,0.9998972415924072
42,source_spectralis,SRD,1.0,0.0,0.0,0.0,1.0
43,source_spectralis,PED,1.0,0.0,0.0,0.0,1.0
44,source_spectralis,Background,0.9999849796295166,0.9999924898147583,1.0,0.9999849796295166,0.0
45,source_spectralis,IRF,0.999962568283081,0.0,0.0,0.0,0.999962568283081
46,source_spectralis,SRD,1.0,0.0,0.0,0.0,1.0
47,source_spectralis,PED,1.0,0.0,0.0,0.0,1.0
48,source_spectralis,Background,0.9999990463256836,0.9999995231628418,1.0,0.9999990463256836,0.0
49,source_spectralis,IRF,0.9999923706054688,0.0,0.0,0.0,0.9999923706054688
50,source_spectralis,SRD,1.0,0.0,0.0,0.0,1.0
51,source_spectralis,PED,1.0,0.0,0.0,0.0,1.0
52,source_spectralis,Background,0.9997997283935547,0.9998998641967773,1.0,0.9997997283935547,0.0
53,source_spectralis,IRF,0.9997742176055908,0.0,0.0,0.0,0.9997742176055908
54,source_spectralis,SRD,1.0,0.0,0.0,0.0,1.0
55,source_spectralis,PED,1.0,0.0,0.0,0.0,1.0
56,source_spectralis,Background,0.9999644756317139,0.9999822378158569,1.0,0.9999644756317139,0.0
57,source_spectralis,IRF,0.9999451637268066,0.0,0.0,0.0,0.9999451637268066
58,source_spectralis,SRD,1.0,0.0,0.0,0.0,1.0
59,source_spectralis,PED,1.0,0.0,0.0,0.0,1.0
60,source_spectralis,Background,0.9999587535858154,0.9999793767929077,1.0,0.9999587535858154,0.0
61,source_spectralis,IRF,0.9999287128448486,0.0,0.0,0.0,0.9999287128448486
62,source_spectralis,SRD,1.0,0.0,0.0,0.0,1.0
63,source_spectralis,PED,1.0,0.0,0.0,0.0,1.0
